anyseed,baseline,district,id_village_grp,slope,flat,random,gossip,trusted,trustgossip,created_year,created_month,nchildren
1,1,Bhiwani,1_06_02_V01Y_1,FALSE,TRUE,1,0,0,0,2018,1,49
1,1,Bhiwani,1_06_02_V01Y_1,FALSE,TRUE,1,0,0,0,2018,2,47
1,1,Bhiwani,1_06_02_V01Y_1,FALSE,TRUE,1,0,0,0,2018,3,54
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,3,13
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,4,8
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,5,9
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,6,7
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,7,7
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,8,13
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,9,15
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,10,15
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,11,15
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2017,12,15
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2018,1,12
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2018,2,11
1,1,Bhiwani,1_06_03_V01Y_0,TRUE,FALSE,0,0,1,0,2018,3,18
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,3,16
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,4,20
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,5,19
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,6,21
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,7,28
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,8,19
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,9,16
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,10,15
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,11,17
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2017,12,25
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2018,1,21
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2018,2,26
1,1,Bhiwani,1_06_03_V03Y_0,TRUE,FALSE,0,0,0,1,2018,3,16
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,3,10
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,4,17
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,5,10
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,6,16
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,7,18
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,8,13
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,9,8
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,10,18
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,11,18
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2017,12,19
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2018,1,14
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2018,2,15
1,1,Bhiwani,1_06_05_V01Y_0,FALSE,TRUE,0,1,0,0,2018,3,11
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,3,21
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,4,21
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,5,27
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,6,19
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,7,25
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,8,31
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,9,29
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,10,28
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,11,23
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,12,40
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,1,39
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,2,37
1,1,Bhiwani,1_07_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,3,25
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,3,5
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,4,2
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,5,1
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,6,1
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,7,2
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,8,1
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,9,2
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,11,3
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2017,12,1
1,1,Bhiwani,1_07_03_V02Y_0,FALSE,FALSE,0,0,0,1,2018,2,3
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,3,38
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,4,7
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,5,38
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,6,32
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,7,21
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,8,28
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,9,37
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,10,37
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,11,29
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2017,12,38
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2018,1,42
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2018,2,20
1,1,Bhiwani,1_07_05_V02Y_0,FALSE,FALSE,0,0,1,0,2018,3,36
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,3,28
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,4,59
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,5,38
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,6,46
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,7,53
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,8,57
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,9,66
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,10,61
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,11,43
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2017,12,55
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2018,1,59
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2018,2,54
1,1,Bhiwani,1_08_01_V01Y_0,TRUE,FALSE,0,1,0,0,2018,3,37
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,3,23
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,4,31
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,5,26
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,6,25
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,7,14
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,8,16
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,9,38
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,10,32
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,11,41
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2017,12,49
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2018,1,43
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2018,2,38
1,1,Bhiwani,1_08_02_V01Y_0,TRUE,FALSE,0,0,1,0,2018,3,21
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,3,16
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,4,26
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,5,35
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,6,38
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,7,41
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,8,31
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,9,42
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,10,35
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,11,37
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,12,29
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,1,25
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,2,37
1,1,Bhiwani,1_08_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,3,31
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,3,16
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,4,20
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,5,16
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,6,22
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,7,27
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,8,21
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,9,22
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,10,18
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,11,29
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2017,12,27
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2018,1,16
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2018,2,35
1,1,Bhiwani,1_08_04_V02Y_0,FALSE,TRUE,0,0,0,1,2018,3,20
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,3,9
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,4,18
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,5,16
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,6,8
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,7,7
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,8,14
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,9,19
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,10,10
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,11,27
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2017,12,17
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2018,1,31
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2018,2,30
1,1,Bhiwani,1_09_03_V01Y_0,FALSE,TRUE,1,0,0,0,2018,3,31
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,3,3
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,4,2
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,5,2
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,6,3
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,7,2
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,8,3
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,9,2
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,11,1
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2017,12,4
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2018,1,4
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2018,2,6
1,1,Bhiwani,1_09_04_V01Y_0,TRUE,FALSE,0,1,0,0,2018,3,10
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,2,9
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,3,43
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,4,33
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,5,30
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,6,39
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,7,39
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,8,22
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,9,52
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,10,42
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,11,48
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,12,52
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,1,45
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,2,50
1,1,Bhiwani,1_10_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,3,67
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,21
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,17
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,12
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,18
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,21
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,8,16
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,9,20
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,10,15
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,11,9
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,12,13
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,1,13
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,2,20
1,1,Bhiwani,1_10_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,3,20
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,2,10
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,3,32
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,4,29
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,5,16
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,6,20
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,7,23
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,8,25
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,9,35
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,10,30
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,11,39
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2017,12,49
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2018,1,41
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2018,2,55
1,1,Bhiwani,1_10_04_V01Y_1,FALSE,FALSE,0,0,0,1,2018,3,38
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,4,36
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,5,26
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,6,29
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,7,26
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,8,32
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,9,35
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,10,29
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,11,30
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2017,12,52
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2018,1,27
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2018,2,43
1,1,Bhiwani,1_10_05_V01Y_1,FALSE,FALSE,0,0,0,1,2018,3,50
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,3,20
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,4,10
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,5,11
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,6,17
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,7,14
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,8,7
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,9,8
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,10,17
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,11,19
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2017,12,22
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2018,1,19
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2018,2,25
1,1,Bhiwani,1_11_01_V01Y_0,FALSE,FALSE,1,0,0,0,2018,3,27
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,3,20
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,4,19
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,5,20
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,6,32
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,7,27
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,8,12
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,9,19
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,10,40
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,11,10
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2017,12,33
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2018,1,10
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2018,2,44
1,1,Bhiwani,1_11_02_V03Y_0,FALSE,FALSE,0,1,0,0,2018,3,39
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,3,3
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,4,3
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,5,1
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,6,1
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,7,1
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,8,2
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,9,3
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,10,3
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,11,5
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2017,12,6
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2018,1,7
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2018,2,7
1,1,Bhiwani,1_11_04_V03Y_0,FALSE,FALSE,0,1,0,0,2018,3,9
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,3,10
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,4,5
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,5,8
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,6,5
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,7,6
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,8,5
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,9,6
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,10,4
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,11,5
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2017,12,9
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2018,1,11
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2018,2,13
1,1,Bhiwani,1_11_05_V02Y_0,FALSE,FALSE,1,0,0,0,2018,3,9
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,3,25
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,4,23
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,5,19
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,6,28
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,7,25
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,8,16
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,9,39
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,10,46
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,11,41
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2017,12,62
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2018,1,41
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2018,2,49
1,1,Bhiwani,1_11_05_V03Y_0,FALSE,FALSE,0,1,0,0,2018,3,50
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,3,65
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,4,59
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,5,55
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,6,18
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,7,60
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,8,51
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,9,75
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,10,85
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,11,71
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2017,12,85
1,1,Bhiwani,1_12_03_V01Y_0,FALSE,FALSE,0,0,0,1,2018,1,64
