id_phc,gossip,trusted,trustgossip,random,highslope,highflat,lowslope,lowflat,id_village_grp,district,created_year,created_month,shot_Penta1,shot_Penta2,shot_Penta3,shot_Measles1,nchildren,SMS33,SMS66
1_05,0,0,0,1,0,0,0,0,1_05_02_V04Y_0,Bhiwani,2017,10,3,1,1,2,8,0,1
1_05,0,0,0,1,0,0,0,0,1_05_02_V04Y_0,Bhiwani,2017,11,5,3,1,0,10,0,1
1_05,0,0,0,1,0,0,0,0,1_05_02_V04Y_0,Bhiwani,2017,12,1,7,3,1,15,0,1
1_05,0,0,0,1,0,0,0,0,1_05_02_V04Y_0,Bhiwani,2018,1,1,1,5,3,13,0,1
1_05,0,0,0,1,0,0,0,0,1_05_02_V04Y_0,Bhiwani,2018,2,3,0,2,3,10,0,1
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,3,5,10,5,5,27,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,4,4,5,3,4,17,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,5,4,10,5,8,27,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,6,4,4,9,5,23,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,7,9,4,8,5,26,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,8,5,4,3,5,17,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,9,7,5,4,6,24,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,10,13,8,9,5,35,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,11,10,6,6,4,28,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2017,12,9,10,5,9,37,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2018,1,2,5,6,3,23,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2018,2,12,6,3,1,26,1,0
1_05,0,0,1,0,0,0,0,0,1_05_03_V02Y_0,Bhiwani,2018,3,9,12,6,6,40,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,3,5,5,3,4,18,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,4,4,3,5,5,18,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,5,1,2,4,2,11,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,6,2,2,2,7,16,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,7,3,4,1,4,12,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,8,4,1,4,1,14,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,9,8,5,1,3,24,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,10,5,7,5,6,26,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,11,2,4,7,1,17,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2017,12,13,3,4,2,29,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2018,1,4,8,3,0,20,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2018,2,5,6,6,1,23,1,0
1_05,0,1,0,0,0,0,0,0,1_05_06_V01Y_0,Bhiwani,2018,3,7,4,8,8,32,1,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,3,5,9,5,1,23,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,4,12,8,11,13,44,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,5,6,9,4,7,26,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,6,7,5,7,12,32,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,7,5,7,10,21,43,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,8,9,3,4,7,24,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,9,10,6,8,3,30,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,10,8,7,8,7,34,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,11,20,13,5,8,51,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2017,12,12,17,10,13,56,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2018,1,13,10,16,6,52,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2018,2,11,11,9,6,46,0,0
1_06,0,0,0,1,0,1,0,0,1_06_01_V01Y_1,Bhiwani,2018,3,7,9,7,4,43,0,0
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,3,2,5,4,4,16,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,4,13,5,10,8,37,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,5,8,12,3,11,45,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,6,12,8,12,11,46,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,7,6,5,10,10,33,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,8,6,5,7,10,29,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,9,16,8,5,9,45,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,10,9,14,11,9,48,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,11,15,7,13,6,43,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2017,12,6,13,9,12,46,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2018,1,8,8,14,8,49,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2018,2,13,8,7,7,47,0,1
1_06,0,0,0,1,0,1,0,0,1_06_02_V01Y_1,Bhiwani,2018,3,15,11,9,8,54,0,1
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,3,4,4,5,0,13,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,4,0,4,4,0,8,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,5,3,0,4,2,9,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,6,0,1,2,4,7,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,7,3,2,1,2,7,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,8,5,3,2,3,13,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,9,5,5,3,3,15,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,10,2,6,3,4,15,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,11,4,2,4,4,15,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2017,12,2,3,4,3,15,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2018,1,5,1,3,3,12,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2018,2,4,4,2,0,11,0,0
1_06,0,1,0,0,0,0,1,0,1_06_03_V01Y_0,Bhiwani,2018,3,2,6,5,2,18,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,3,4,6,2,3,16,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,4,6,5,7,2,20,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,5,6,6,7,1,19,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,6,6,9,4,3,21,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,7,4,6,9,8,28,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,8,4,2,7,3,19,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,9,3,3,3,6,16,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,10,2,2,6,4,15,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,11,4,5,2,3,17,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2017,12,6,3,6,7,25,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2018,1,7,6,2,2,21,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2018,2,7,4,5,6,26,0,0
1_06,0,0,1,0,0,0,1,0,1_06_03_V03Y_0,Bhiwani,2018,3,2,5,3,3,16,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,3,5,4,2,0,10,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,4,2,3,3,5,17,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,5,4,2,2,2,10,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,6,5,7,1,1,16,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,7,1,7,5,5,18,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,8,2,3,5,3,13,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,9,2,1,2,0,8,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,10,7,1,2,5,18,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,11,5,6,2,1,18,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2017,12,3,3,7,3,19,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2018,1,3,1,4,3,14,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2018,2,5,4,3,2,15,0,0
1_06,1,0,0,0,0,1,0,0,1_06_05_V01Y_0,Bhiwani,2018,3,0,5,5,1,11,0,0
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,3,6,2,6,6,21,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,4,3,5,5,5,21,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,5,5,5,6,7,27,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,6,3,6,4,5,19,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,7,5,5,7,6,25,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,8,9,6,6,5,31,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,9,5,8,5,7,29,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,10,5,4,10,6,28,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,11,9,5,5,3,23,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2017,12,9,9,6,5,40,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2018,1,11,4,8,3,39,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2018,2,17,10,2,5,37,0,1
1_07,1,0,0,0,0,0,0,0,1_07_03_V01Y_0,Bhiwani,2018,3,8,9,4,5,25,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,3,2,2,0,1,5,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,4,0,1,1,0,2,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,5,0,0,1,0,1,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,6,0,1,0,0,1,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,7,1,0,1,0,2,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,8,0,0,1,0,1,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,9,0,1,0,1,2,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,11,0,0,0,2,3,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2017,12,1,0,0,0,1,0,1
1_07,0,0,1,0,0,0,0,0,1_07_03_V02Y_0,Bhiwani,2018,2,1,1,1,1,3,0,1
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,3,10,7,12,8,38,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,4,0,0,0,4,7,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,5,17,12,4,5,38,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,6,5,9,8,9,32,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,7,4,1,5,10,21,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,8,6,8,6,8,28,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,9,12,6,8,11,37,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,10,12,7,10,8,37,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,11,5,11,4,4,29,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2017,12,5,9,11,9,38,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2018,1,9,5,11,8,42,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2018,2,6,8,2,1,20,0,0
1_07,0,1,0,0,0,0,0,0,1_07_05_V02Y_0,Bhiwani,2018,3,6,3,8,11,36,0,0
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,3,4,9,15,0,28,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,4,13,6,13,25,59,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,5,9,10,8,11,38,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,6,10,12,14,14,46,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,7,18,9,12,14,53,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,8,12,16,4,24,57,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,9,16,14,18,17,66,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,10,17,19,12,12,61,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,11,8,11,11,9,43,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2017,12,21,13,12,7,55,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2018,1,22,14,7,8,59,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2018,2,17,12,9,8,54,0,1
1_08,1,0,0,0,1,0,0,0,1_08_01_V01Y_0,Bhiwani,2018,3,2,14,6,10,37,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,3,7,0,8,8,23,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,4,10,7,1,13,31,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,5,6,8,7,5,26,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,6,3,4,8,10,25,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,7,0,2,7,6,14,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,8,9,2,2,3,16,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,9,14,7,3,10,38,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,10,6,13,7,5,32,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,11,18,4,11,6,41,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2017,12,12,21,4,4,49,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2018,1,9,12,14,4,43,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2018,2,4,8,12,5,38,0,1
1_08,0,1,0,0,0,0,1,0,1_08_02_V01Y_0,Bhiwani,2018,3,4,4,5,5,21,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,3,4,5,5,2,16,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,4,5,10,7,4,26,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,5,3,7,15,8,35,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,6,8,4,7,19,38,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,7,9,5,5,18,41,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,8,7,9,6,10,31,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,9,7,9,7,11,42,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,10,13,6,5,11,35,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,11,8,12,5,9,37,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2017,12,6,5,10,7,29,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2018,1,8,4,4,5,25,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2018,2,8,7,10,5,37,0,1
1_08,1,0,0,0,0,0,1,0,1_08_03_V01Y_0,Bhiwani,2018,3,4,6,4,13,31,0,1
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,3,4,3,5,4,16,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,4,6,5,3,6,20,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,5,3,6,3,4,16,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,6,5,6,6,4,22,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,7,4,6,8,8,27,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,8,5,6,3,4,21,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,9,6,3,2,9,22,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,10,3,6,3,5,18,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,11,8,3,11,6,29,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2017,12,11,7,4,4,27,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2018,1,1,8,2,4,16,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2018,2,9,4,12,2,35,1,0
1_08,0,0,1,0,0,1,0,0,1_08_04_V02Y_0,Bhiwani,2018,3,1,8,2,5,20,1,0
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,3,3,2,1,2,9,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,4,3,6,4,5,18,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,5,0,3,5,6,16,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,6,1,1,2,3,8,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,7,1,1,2,2,7,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,8,4,2,0,6,14,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,9,4,3,6,5,19,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,10,2,1,2,5,10,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,11,13,5,1,5,27,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2017,12,4,4,3,2,17,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2018,1,9,10,6,1,31,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2018,2,6,8,8,2,30,0,1
1_09,0,0,0,1,0,0,0,1,1_09_03_V01Y_0,Bhiwani,2018,3,8,8,8,4,31,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,3,0,1,0,2,3,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,4,0,0,0,1,2,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,5,1,1,0,1,2,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,6,1,0,2,0,3,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,7,1,1,0,0,2,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,8,1,0,2,0,3,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,9,1,1,0,0,2,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,11,0,0,0,0,1,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2017,12,1,0,1,2,4,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2018,1,1,2,0,1,4,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2018,2,2,4,0,0,6,0,1
1_09,1,0,0,0,0,0,1,0,1_09_04_V01Y_0,Bhiwani,2018,3,0,5,4,0,10,0,1
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,2,1,1,6,1,9,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,3,7,9,14,9,43,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,4,11,4,9,8,33,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,5,8,13,4,3,30,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,6,10,7,8,9,39,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,7,9,11,7,14,39,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,8,4,7,2,7,22,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,9,14,10,12,7,52,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,10,14,10,10,2,42,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,11,13,9,10,7,48,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2017,12,21,6,6,15,52,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2018,1,17,14,4,4,45,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2018,2,9,18,6,9,50,0,0
1_10,0,0,1,0,0,0,0,0,1_10_01_V01Y_0,Bhiwani,2018,3,10,12,18,11,67,0,0
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,3,3,4,12,2,21,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,4,1,4,6,3,17,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,5,6,1,3,2,12,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,6,4,6,1,6,18,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,7,1,3,3,12,21,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,8,4,1,4,7,16,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,9,7,4,2,6,20,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,10,4,3,2,5,15,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,11,1,2,2,1,9,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2017,12,4,1,3,2,13,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2018,1,0,2,4,4,13,0,1
1_10,0,1,0,0,0,0,0,0,1_10_03_V01Y_0,Bhiwani,2018,2,6,4,2,4,20,0,1
